area_fips,pop2000,ln_pop2000,black_share,hisp_share
18121,17194,9.752315764734389,0.02157729440502501,0.006048621612190299
18123,18887,9.846229133695847,0.014930904855191402,0.0070418806586541
18125,12835,9.45993109330524,0.0010128554733151538,0.005765485001947799
18127,146806,11.896867266261923,0.009597700366470036,0.04822009999591297
18129,27078,10.206476869055056,0.008752492798581875,0.004357781224610385
18131,13626,9.519735011333614,0.006238074269778365,0.013723763393512403
18133,36060,10.492939496757309,0.02964503605102607,0.011425402107598447
18135,27411,10.21869967166673,0.002736127831892306,0.012148407573601838
18137,26508,10.185201853208117,0.0004904179870227856,0.009317941753432925
18139,18258,9.812358619125026,0.006024756271223573,0.00503888706320517
18141,265567,12.489622441877168,0.11612135543949362,0.04729879841998441
18143,22976,10.04220547184795,0.0005222841225626741,0.00966225626740947
18145,43380,10.677753784380865,0.007860765329644998,0.011456892577224527
18147,20385,9.922554615253354,0.006033848417954378,0.01461859210203581
18149,23567,10.067602707388096,0.0026307973013111555,0.021810158272160225
18151,33233,10.411298637141247,0.0040622273041855984,0.020551861101916768
18153,21736,9.986725151106183,0.04315421420684579,0.008235185866764813
18155,9082,9.114049711657897,0.002422373926447919,0.008588416648315349
18157,148954,11.91139281243006,0.02581333834606657,0.05257327765618916
18159,16601,9.717218213494077,0.0013854587073067887,0.012107704355159328
18161,7341,8.901230352110781,0.0023157607955319437,0.0029968669118648687
18163,171941,12.054906673693841,0.08259810051122188,0.009764977521359072
18165,16790,9.728538750071586,0.0026801667659321023,0.006372840976771888
18167,105859,11.569863298928668,0.06105291000292842,0.012044323109041272
18169,34968,10.46218863654315,0.004232441088995653,0.01183939601921757
18171,8415,9.037771106624906,0.0008318478906714201,0.004396910279263221
18173,52380,10.866280118061702,0.010042000763650248,0.006491027109583811
18175,27204,10.211119300295529,0.0013233348037053375,0.007351860020585208
18177,71087,11.17165975800495,0.052048897829420286,0.013659318862801919
18179,27626,10.226512637259905,0.0016289003113009483,0.014370520524143922
18181,25264,10.137135736495424,0.0018207726409119696,0.053396136795440155
18183,30617,10.329310689232171,0.0018943724074860372,0.009014599732174935
19001,8252,9.018210874191142,0.0007270964614638875,0.006907416383906932
19003,4479,8.4071550862073,0.0006697923643670462,0.005804867157847734
19005,14687,9.594718027753862,0.0014298359093075509,0.03540546061142507
19007,13715,9.526245403371703,0.0045205978855267955,0.00984323733138899
19009,6826,8.828494129466652,0.001464986815118664,0.004834456489891591
19011,25312,10.139033870567381,0.0020148546144121366,0.006163084702907712
19013,127990,11.759707414849837,0.08034221423548715,0.01844675365262911
19015,26206,10.17374367116453,0.003968556819049072,0.008280546439746623
19017,23361,10.058823244245096,0.004837121698557424,0.005564830272676683
19019,21092,9.95664910065036,0.0027972691067703393,0.006210885643846008
19021,20415,9.924025203753676,0.0048003918687239775,0.12539799167278962
19023,15307,9.636065519091707,0.0008492846410139152,0.005814333311556804
19025,11114,9.315960853839867,0.007378081698758323,0.008997660608241857
19027,21433,9.972687069337132,0.0017729669201698316,0.00536555778472449
19029,14689,9.594854193331415,0.0021785009190550754,0.007012049833208523
19031,18181,9.808132371719273,0.0018700841537869204,0.009405423244045983
19033,46454,10.746217854635562,0.00818013518749731,0.027790932965944804
19035,13032,9.475163150281881,0.0031461019030079806,0.009591774094536525
19037,13095,9.479985756941812,0.0005345551737304314,0.006261932035127911
19039,9131,9.11943049661634,0.0010951702989814916,0.04041178403241704
19041,17369,9.762442287054013,0.0017272151534342794,0.011284472335770625
19043,18667,9.834512538032596,0.00155354368671988,0.007607007017731826
19045,50159,10.822953238903926,0.019039454534580034,0.012500249207520086
19047,16945,9.737728084041152,0.00802596636175863,0.08745942755975214
19049,41109,10.623982354614311,0.008246369408158797,0.05361356393976988
19051,8541,9.052633375946147,0.0017562346329469617,0.0071420208406509774
19053,8689,9.069813136839207,0.009897571642306365,0.017033030268155138
19055,18422,9.821300881548181,0.000705677993703181,0.006568233633698839
19057,42359,10.653936192260108,0.03616704832503128,0.01746972308128143
19059,16429,9.706803344906337,0.0018260393207133727,0.006634609531925254
19061,89133,11.397884915259096,0.008728529276474483,0.011948436605970853
19063,11022,9.307648554443182,0.0024496461622210124,0.04309562692796226
19065,22020,9.999706410276671,0.005449591280653951,0.014986376021798364
19067,16898,9.73495055071279,0.0023671440407148775,0.01313764942596757
19069,10700,9.277999020449997,0.00102803738317757,0.059813084112149535
19071,8008,8.988196320995057,0.0003746253746253746,0.021728271728271728
19073,10372,9.246865146658555,0.0016390281527188584,0.016583108368684922
19075,12370,9.423029465386534,0.0008892481810832659,0.00582053354890865
19077,11348,9.336796795928741,0.0013218188227000353,0.010574550581600282
19079,16435,9.70716848609832,0.002555521752357773,0.014298752662001825
19081,12107,9.40153907670774,0.0009085652928058148,0.024861650284959114
19083,18806,9.841931246837023,0.006221418696160799,0.02419440604062533
19085,15674,9.65975856761281,0.0008931989281612862,0.007209391348730381
19087,20353,9.92098360015288,0.015231169852110255,0.012577998329484598
19089,9951,9.205428327615163,0.0013064013666968144,0.005527082705255753
19091,10384,9.248021438943871,0.001059322033898305,0.00963020030816641
19093,7839,8.966866554188723,0.0010205383339711698,0.004719989794616661
19095,15680,9.660141293904399,0.0020408163265306124,0.009693877551020408
