area_fips,medhhinc2000,ln_medhhinc2000
09001,65249,11.085965999397002
09003,50756,10.834785116516805
09005,56273,10.937970125383274
09007,59175,10.988254434382185
09009,48834,10.796182070555096
09011,50646,10.832615533211776
09013,59044,10.986038207656888
09015,45115,10.716970064428601
10001,40950,10.620107089281216
10003,52419,10.867024400007148
10005,39208,10.576636086589383
11001,40127,10.599804703426894
12001,31426,10.355390854750077
12003,40035,10.597509350506733
12005,36092,10.493826513114392
12007,33140,10.408496290980555
12009,40099,10.599106675327851
12011,41691,10.638040557154692
12013,26575,10.187726203210149
12015,36379,10.501746964063756
12017,31001,10.34177474101152
12019,48854,10.796591537434947
12021,48289,10.784959070432006
12023,30881,10.33789638703407
12027,30714,10.332473855685638
12029,26082,10.169000700216847
12031,40703,10.614057078787942
12033,35234,10.469766804487085
12035,40214,10.601970472685592
12037,26756,10.194514026238298
12039,31248,10.34971065311646
12041,30328,10.31982665719617
12043,30774,10.334425456617323
12045,30276,10.318110598429058
12047,25638,10.15183090487208
12049,30183,10.31503413096016
12051,33592,10.42204322236403
12053,32572,10.391208302587023
12055,30160,10.314271822121892
12057,40663,10.613073867047845
12059,27923,10.23720600096072
12061,39635,10.587467845271256
12063,29744,10.300382709961225
12065,32998,10.40420223255139
12067,30651,10.330420567259534
12069,36903,10.516048127536894
12071,40319,10.604578100850384
12073,37517,10.532549442567325
12075,26959,10.202072472350189
12077,28840,10.269518591398885
12079,26533,10.186144520271382
12081,38673,10.562896961111214
12083,31944,10.371739648743057
12085,43083,10.670883766728728
12086,35966,10.490329326725142
12087,42283,10.652140393001481
12089,46022,10.736874822010519
12091,41474,10.632822003857786
12093,30456,10.324038298062334
12095,41311,10.62888408731157
12097,38214,10.55095721959942
12099,45062,10.715794598265331
12101,32969,10.403323005002216
12103,37111,10.52166870060616
12105,36036,10.492273717771331
12107,28180,10.246367785452671
12109,50099,10.821756326793912
12111,36363,10.501307053138621
12113,41881,10.642587542445344
12115,41957,10.644400563290736
12117,49326,10.806206604380188
12119,32073,10.375769833681609
12121,29963,10.307718566129479
12123,30032,10.31001875882629
12125,34563,10.450539024706163
12127,35219,10.469340988688563
12129,37149,10.522692131883208
12131,32407,10.38612972782783
12133,27922,10.237170187548593
13001,30266,10.317780249246972
13003,26470,10.183767295221147
13005,26910,10.200253243720951
13007,30338,10.320156331151617
13009,35159,10.467635909983954
13011,38523,10.559010744499384
13013,45019,10.714839901863959
13015,43660,10.684187630103935
13017,27100,10.207289006867793
13019,30044,10.310418252805903
13021,34532,10.449641709355413
13023,33448,10.417747273036401
13025,30361,10.320914169043537
13027,26911,10.200290403937228
13029,48345,10.786118082917648
13031,29499,10.292111643448266
13033,27877,10.235557255067516
13035,39879,10.593605148535708
13037,24588,10.1100137980269
13039,41056,10.622692267415363
13043,25022,10.127510716877346
13045,38799,10.566149752083353
13047,39998,10.596584731846031
13049,27869,10.235270238956767
13051,37752,10.538793733406223
13053,37106,10.521533960586822
13055,30664,10.33084460706039
13057,60896,11.016922770095876
13059,28403,10.254250052373257
13061,21448,9.973386679915794
13063,42697,10.661883939137294
13065,26755,10.194476650745406
13067,58289,10.973168675291133
13069,30710,10.332343613434867
13071,28539,10.259026851874566
13073,55682,10.92741221390344
13075,27582,10.224918665034282
13077,52706,10.872484580041217
13079,37848,10.541333417310984
13081,26547,10.18667202593546
13083,35259,10.470476094800963
13085,47486,10.768190209737188
13087,28820,10.268824869553512
13089,49117,10.80196048603731
13091,27607,10.225824642736724
13093,27980,10.239245248219472
13095,30934,10.339611181598086
13097,50108,10.821935954964083
13099,25629,10.151479801819729
13101,25851,10.160104563907877
13103,46505,10.747315112676567
13105,28724,10.265488289230207
13107,24383,10.101641447146731
13109,25447,10.144353136837955
13111,30612,10.329147367929812
13113,71227,11.173627238999952
13115,35615,10.480522176412455
13117,68890,11.140266308587242
13119,32134,10.37766993860328
13121,47321,10.76470945058247
13123,35140,10.467095361741087
13125,29743,10.300349089170124
13127,38765,10.565273056653059
13129,38831,10.566974175677647
13131,28656,10.263118124300494
13133,33479,10.41867365557908
13135,60537,11.011010027333993
13137,36321,10.50015136537585
13139,44908,10.71237123157867
13141,22003,9.99893408668014
13143,31656,10.36268298306526
13145,47763,10.774006560164114
13147,32833,10.399189386156271
13149,33038,10.405413693115086
13151,57309,10.956212958431761
13153,43638,10.683683609382596
13155,30257,10.317482841647667
13157,40349,10.605321890243529
13159,39890,10.593880944899452
13161,27310,10.215008214467751
13163,26120,10.170456583390367
13165,24025,10.086850233838494
13167,23848,10.079455635357908
13169,43301,10.675931008412125
13171,37087,10.521021782876922
13173,29171,10.280930344070526
13175,32010,10.37380363296391
13177,48600,10.791378809888585
13179,33477,10.418613914853811
13181,31952,10.371990055655596
13183,30640,10.330061623854528
13185,32132,10.377607697293703
13187,39167,10.575589834500324
13189,31920,10.370988051563746
13191,30102,10.312346893712308
13193,24224,10.095099156237175
13195,36347,10.500866948606694
13197,29145,10.28003865047965
13199,31870,10.369420407411383
13201,27335,10.2159232113291
13205,26581,10.187951953831922
13207,44195,10.696366939495048
13209,30240,10.31692083029347
13211,40249,10.602840437817578
13213,36996,10.51856507767415
13215,34798,10.45731519284666
13217,44875,10.71163612579058
13219,55211,10.918917487774808
13221,35578,10.479482748285214
13223,52161,10.862090368195899
13225,34453,10.447351355378917
13227,41387,10.630722100840213
13229,29895,10.305446521315005
13231,44370,10.700318844372955
13233,32328,10.38368900675831
13235,31895,10.370204536676056
13237,36956,10.517483294790635
13239,25875,10.16103253056767
13241,33899,10.431140794408378
13243,22004,9.99897953399535
13245,33086,10.406865511166961
13247,53599,10.889285690168437
13249,32035,10.374584334073122
13251,29312,10.285752267473857
13253,27094,10.207067580140682
13255,36221,10.497394340112052
13257,29466,10.2909923352673
13259,24789,10.118155285369294
13261,30904,10.338640904346118
13263,26611,10.189079943122826
13265,23750,10.075337809462788
13267,28664,10.26339725898479
13269,25148,10.132533649502951
13271,26097,10.16957564417565
13273,26969,10.202443337211285
13275,31115,10.345445297003318
13277,32616,10.392558244499089
13279,26811,10.196567530049501
13281,31950,10.371927459805681
13283,24644,10.112288742134462
13285,35469,10.476414354531222
13287,25676,10.153311982431669
13289,31608,10.361165532091226
13291,31893,10.370141828956715
13293,31201,10.348205424565993
13295,32406,10.386098869820946
13297,46479,10.746755876664402
13299,28360,10.252734980646064
13301,27366,10.217056645939756
13303,29910,10.305948151623994
13305,32766,10.39714667138021
13307,27992,10.239674034047525
13309,24053,10.088015007879244
13311,36084,10.49360483277653
13313,39377,10.580937168488774
13315,27483,10.221322910683318
13317,27644,10.227163985211284
13319,32723,10.395833473555248
13321,32384,10.385419752647138
15001,39805,10.591747811522678
15003,51914,10.857343782296425
15005,9333,9.141311785565748
15007,45020,10.714862114460724
15009,49489,10.809505701639543
16001,46140,10.739435531727745
16003,28423,10.254953955545249
16005,36683,10.510068711466475
16007,32162,10.37854091041397
16009,31517,10.35828236177716
16011,36423,10.502955722212086
16013,50496,10.829649404205545
16015,38651,10.562327926902078
16017,32803,10.398275253604346
16019,41805,10.640771228584159
16021,31250,10.349774655164548
16023,30473,10.324596324632314
16025,34167,10.43901554494246
16027,35884,10.488046792679175
16029,37609,10.534998662437673
16031,33322,10.413973118489015
16033,31576,10.360152617342683
16035,32071,10.375707473990893
16037,32174,10.378913951950253
16039,35256,10.470391006521822
16041,36061,10.49296722793131
16043,33424,10.417029483796346
16045,34460,10.44755451008192
16047,31888,10.369985042452576
16049,29515,10.29265388767479
16051,37737,10.538396324506982
16053,34696,10.454379685515201
16055,37754,10.538846709328679
16057,32524,10.389733557327729
16059,30185,10.315100391230526
16061,31413,10.354977098955573
16063,32484,10.3885029394023
16065,32607,10.392282268231297
16067,32021,10.374147216543994
16069,36282,10.499077029501269
16071,34309,10.443162989406174
16073,28339,10.25199422680701
16075,33046,10.405655809210936
16077,32226,10.380528859133515
16079,28535,10.25888668297081
16081,41968,10.644662702106656
16083,34506,10.448888500941809
16085,36927,10.516698269778406
16087,30625,10.329571947847029
17001,34784,10.456912789920937
17003,26042,10.167465898288674
17005,37680,10.5368847286903
17007,52397,10.866604616761784
17009,35445,10.475737478289117
17011,40233,10.60244283337905
17013,34375,10.445084834968872
17015,37148,10.522665212895898
17017,35243,10.470022206960202
17019,37780,10.5395351410555
17021,36561,10.506737377491612
17023,35967,10.490357130375763
17025,30599,10.328722607667915
17027,44618,10.705892644032595
17029,32286,10.382388978717474
17031,45922,10.734699584051969
17033,32531,10.389948759849503
17035,36149,10.495404564687007
17037,45828,10.732650537013516
17039,41256,10.627551835730795
17041,39439,10.582510453425556
17043,67887,11.125599837189851
17045,35203,10.468886585227278
17047,31816,10.367724586887526
17049,39379,10.580987958269882
17051,31873,10.369514535394131
17053,38073,10.547260648478273
17055,28411,10.254531673102404
17057,33952,10.43270304141371
17059,26118,10.170380010780352
17061,31754,10.365773980637456
17063,51719,10.853580497818749
17065,30496,10.325350806453928
17067,36654,10.509277841877822
17069,27693,10.22893495265826
17071,36405,10.502461406828811
17073,39854,10.59297805559253
17075,38071,10.547208116433715
17077,24946,10.124468767685654
17079,34721,10.45509997020284
17081,33555,10.42094116259234
17083,42065,10.646971319984914
17085,40411,10.606857304116247
17087,33326,10.41409315209857
17089,59351,10.99122424909553
17091,41532,10.634219493423345
17093,64625,11.07635661181073
17095,35407,10.474664819686861
17097,66973,11.112044832078169
17099,40308,10.604305239400293
17101,30361,10.320914169043537
17103,40967,10.620522143549415
17105,41342,10.629634211359182
17107,39389,10.581241868488592
17109,32141,10.377887752684266
17111,64826,11.079462036435203
17113,47021,10.758349589413635
17115,37859,10.541624011313584
17117,36190,10.496538116557788
17119,41541,10.634436170322823
17121,35227,10.469568113011716
17123,41576,10.635278356688278
17125,35985,10.490857463941905
17127,31498,10.357679330734525
17129,46596,10.749269979519667
17131,40893,10.618714178238953
17133,55320,10.920889785778694
17135,33123,10.407983184107247
17137,36933,10.516860739315725
17139,40084,10.59873253117822
17141,45448,10.724324094236962
17143,39978,10.596084581790592
17145,33281,10.412741942560633
17147,45752,10.730990785595152
17149,31127,10.345830888730728
17151,30048,10.31055138200799
17153,25361,10.14096783995039
17155,45492,10.725291765304336
17157,37013,10.51902448126828
17159,31185,10.347692488960224
17161,38608,10.561214787864813
17163,39148,10.57510461454571
17165,28768,10.267018937271347
17167,42957,10.667954894342117
17169,35233,10.469738422407529
17171,36566,10.50687412588845
17173,37313,10.527097070380183
17175,35826,10.486429165775048
17177,40366,10.605743125460064
17179,45250,10.719957949128073
17181,30994,10.34154891634728
17183,34071,10.436201861559756
17185,34473,10.447931687925744
17187,36224,10.497477161562855
17189,40932,10.619667432206645
17191,30481,10.32485881766135
17193,29601,10.295563423525277
17195,40354,10.605445801374623
17197,62238,11.038721024659884
17199,31991,10.373209892223665
17201,43886,10.689350641595816
17203,51394,10.847276713112093
18001,40625,10.612138919632038
18003,42671,10.661274811576522
18005,44184,10.696118011581023
18007,39813,10.59194877110536
18009,34760,10.456222579379329
18011,49632,10.812391065976266
18013,43708,10.685286430690637
18015,42677,10.661415412410987
18017,39193,10.576253438404207
18019,40111,10.599405889891859
18021,36865,10.515017870423751
18023,40759,10.615431953178978
18025,32646,10.39347761571398
18027,34064,10.43599638713326
18029,48899,10.79751222535611
18031,40401,10.606609816118151
18033,44909,10.712393499078143
18035,34659,10.453312711151128
18037,44169,10.695778464533518
18039,44478,10.702749963884775
18041,38840,10.567205922405261
18043,44022,10.69244478794205
18045,38119,10.548468124475464
18047,43530,10.681205634546343
18049,38290,10.55294404447134
18051,37515,10.53249613197983
18053,36162,10.4957641227111
18055,33998,10.434056978338715
18057,71026,11.170801286172727
18059,56416,10.940508085197596
18061,43423,10.678744533629564
18063,55208,10.918863149300437
18065,38150,10.549281036712603
18067,43487,10.68021732183733
18069,41620,10.636336099947625
18071,39401,10.5815464756746
18073,43369,10.677500179150627
18075,35700,10.48290596776773
18077,38189,10.550302795011584
18079,39402,10.581571855419028
18081,52693,10.872237898382645
18083,31362,10.353352247940977
18085,43939,10.690557587372846
18087,42848,10.6654142484909
18089,41829,10.64134515786313
18091,41430,10.631760535071448
18093,36280,10.499021904229073
18095,38925,10.5693919967022
18097,40421,10.607104730879188
18099,42581,10.659163423376018
18101,36411,10.50262620577447
18103,39184,10.57602377919195
18105,33311,10.413642951751815
18107,41297,10.628545137085586
18109,47739,10.773503952878293
18111,40944,10.61996055839957
18113,42700,10.661954199216716
18115,41348,10.629779331688376
18117,31564,10.359772509640926
18119,36529,10.505861744654162
18121,35724,10.483578010803777
18123,36246,10.498084309366796
18125,34759,10.456193810265846
18127,53100,10.87993220723003
18129,44209,10.696683667247571
18131,35422,10.475088375016577
18133,38882,10.568286697580586
18135,34544,10.449989152754588
18137,41426,10.631663982015468
18139,38152,10.54933345997806
18141,40420,10.607079990957612
18143,34656,10.453226149800717
18145,43649,10.683935651497876
18147,42451,10.65610574858806
18149,37243,10.525219286685545
18151,44089,10.693965597214751
18153,32976,10.40353530313024
18155,37092,10.521156591920116
18157,38652,10.5623537991192
18159,48546,10.790267081035894
18161,36672,10.509768800074411
18163,36823,10.513877928925865
18165,34837,10.45843531933701
18167,33184,10.409823111029255
18169,40413,10.606906794366678
18171,41825,10.641249525855025
18173,48814,10.795772435943437
18175,36630,10.50862285577286
18177,34885,10.459812216373336
18179,43934,10.69044378677413
18181,40707,10.614155346814062
18183,45503,10.72553353683142
19001,35179,10.46820459264593
19003,30453,10.32393979045254
19005,33967,10.433144744037243
19007,28612,10.261581489228275
19009,32215,10.380187461572742
19011,42427,10.655540231006599
19013,37266,10.525836661787357
19015,40763,10.615530086198365
19017,40826,10.61707441233353
19019,38036,10.546288358659336
19021,35300,10.471638242921388
19023,35883,10.488018924717574
19025,33286,10.412892167146671
19027,37275,10.52607813963294
19029,32922,10.40189640628703
19031,42198,10.650128105536073
19033,35867,10.487572931678823
19035,35142,10.467152275317837
19037,37649,10.536061672450339
19039,34474,10.447960695714336
19041,35799,10.485675239037766
19043,34068,10.436113806260972
19045,37423,10.530040767646089
19047,33922,10.431819050431784
19049,48528,10.789896229928363
19051,32864,10.400133112728284
19053,27343,10.216215833592425
19055,37168,10.52320345501019
19057,36790,10.51298134809882
19059,39020,10.571829614177101
19061,39582,10.586129748450926
19063,33305,10.41346281484728
19065,32453,10.387548167781963
19067,35237,10.469851945892822
19069,36042,10.492440204078216
19071,38345,10.55437942019896
19073,33883,10.430668692661685
19075,39396,10.581419567289593
19077,36495,10.504930543885733
19079,38658,10.562509018366697
19081,37703,10.53749494586695
19083,35429,10.475285972792834
19085,38141,10.549045098003141
19087,39087,10.57354520987104
19089,34641,10.452793230619966
19091,38201,10.5506169722625
19093,34805,10.457516333602767
19095,41222,10.626727373403243
19097,34529,10.449554829640324
19099,41683,10.6378486508044
19101,33851,10.42972382000155
19103,40060,10.59813360921981
19105,37449,10.53073528631916
19107,34025,10.434850827519666
19109,34562,10.450510091613937
19111,36193,10.496621008949695
19113,46206,10.740864938767306
19115,39086,10.573519625590022
19117,30876,10.337734462069745
19119,36878,10.51537044626511
19121,41845,10.641727594466975
19123,37314,10.527123870331945
19125,42401,10.65492722584759
19127,38268,10.552369316798059
19129,42428,10.65556380062536
19131,34843,10.458607535181294
19133,33235,10.411358816475682
19135,34877,10.459582865149603
19137,33214,10.4107267527667
19139,41803,10.640723386272409
19141,35758,10.484529299311765
19143,34274,10.442142328220795
19145,35466,10.476329770052425
19147,32409,10.386191440985094
19149,41638,10.636768490835719
19151,33362,10.415172806714
19153,46116,10.738915240352844
19155,40089,10.59885726144917
19157,37836,10.541016309333061
19159,29110,10.278837036739668
19161,32874,10.40043735076647
19163,42701,10.661977618146238
19165,37442,10.530548347968214
19167,40536,10.609945747155745
19169,40442,10.607624127895676
19171,37419,10.52993387579382
19173,31297,10.351277525289294
19175,31905,10.370518016302448
19177,31094,10.344770153509685
19179,32188,10.379348991266024
19181,50349,10.826734036976289
19183,39103,10.573954469372852
19185,29380,10.288069449727868
19187,35334,10.472600952172625
19189,38381,10.555317824459362
19191,38908,10.568955163989331
19193,38509,10.558647259190574
19195,36444,10.50353211483375
19197,36197,10.496731521451535
20001,31481,10.357139468227567
20003,33244,10.411629578672917
20005,34355,10.444502847465177
20007,33407,10.416520737844118
20009,32176,10.378976112012433
20011,31199,10.348141322001869
20013,31971,10.372584520889065
20015,45474,10.724896013040084
20017,32656,10.393783885049626
20019,28717,10.265244560881653
20021,30505,10.325645883585953
20023,30599,10.328722607667915
20025,33857,10.429901051643771
20027,33965,10.433085861625402
20029,31758,10.365899941086042
20031,37839,10.541095595755303
20033,29415,10.289260027298557
20035,34406,10.445986246756984
20037,29409,10.289056028929835
20039,30257,10.317482841647667
20041,35975,10.490579531755568
20043,32537,10.390133182300385
20045,37547,10.53334876052526
20047,30530,10.326465085728923
20049,27267,10.21343245878688
20051,32339,10.384029211193527
20053,35772,10.484920743466072
20055,38474,10.557737967466126
20057,37860,10.541650424763313
20059,39052,10.572649370345562
20061,31917,10.370894062184476
20063,33510,10.419599180731357
20065,31286,10.350925992121715
20067,39854,10.59297805559253
20069,40000,10.596634733096073
20071,34605,10.451753459275963
20073,30169,10.314570186094999
20075,32033,10.37452190040887
20077,29776,10.301457978882032
20079,40907,10.619056476530803
20081,38634,10.561887996766238
20083,35994,10.491107536881149
20085,40451,10.60784664405992
20087,45535,10.726236540001919
20089,30538,10.326727088743457
20091,61455,11.02606047864908
20093,40149,10.600352812464484
20095,37790,10.539799796343535
20097,31576,10.360152617342683
20099,30875,10.337702073930279
20101,36047,10.492578921497184
20103,48114,10.781328474035083
20105,30893,10.338284900005577
20107,35906,10.488659691430774
20109,32131,10.377576575186112
20111,32819,10.398762894953803
20113,41138,10.624687547538109
20115,34500,10.448714603019452
20117,32089,10.376268571262472
20119,36761,10.51219277958166
20121,46665,10.750749697999847
20123,33385,10.41586197629197
20125,30997,10.34164570459081
20127,32163,10.378572002524349
20129,37232,10.524923885542073
20131,34296,10.442784008277814
20133,32167,10.378696361299577
20135,32340,10.384060133131097
20137,31050,10.343354087361625
20139,37928,10.543444904581953
20141,29145,10.28003865047965
20143,38009,10.545578252771122
20145,35175,10.46809088198259
20147,35013,10.463474700080463
20149,40176,10.601025081397367
20151,35529,10.478104543389605
20153,32105,10.376767060228149
20155,35510,10.477569625937134
20157,30494,10.325285221931852
20159,35671,10.482093312723077
20161,32042,10.374802821206659
20163,30457,10.324071131775993
20165,31268,10.35035048934022
20167,29284,10.284796570766533
20169,37308,10.526963059846754
20171,40534,10.609896407079258
20173,42485,10.656906351437641
20175,36752,10.51194792492888
20177,40988,10.621034619919609
20179,33547,10.420702719623787
20181,32684,10.394640940504598
20183,28486,10.257168017494532
20185,31107,10.345188153226388
20187,40172,10.60092551451323
20189,41830,10.641369064436244
20191,39415,10.581901733494009
20193,37034,10.519591688597762
20195,29677,10.298127614005459
20197,41710,10.638496187190992
20199,33000,10.404262840448617
20201,29363,10.28749065734496
20203,33462,10.418165745617609
20205,29747,10.300483565552913
20207,25335,10.13994211791001
20209,33784,10.42774259661378
21001,24055,10.088098154133554
21003,31238,10.349390581417667
21005,45433,10.723993992232447
21007,32130,10.377545452109905
21009,31240,10.349454603953623
21011,26018,10.166543885161504
21013,19057,9.855189767128376
21015,53593,10.889173741515435
21017,35038,10.464188465795766
21019,32749,10.39662770624607
21021,35241,10.469965456491996
21023,34823,10.458033366991662
21025,19155,9.860319057134749
21027,30554,10.327250888925668
21029,45106,10.716770554336053
21031,29405,10.288920006894056
21033,28686,10.264164477854159
21035,30134,10.313409381361234
21037,41903,10.643112702392486
21039,30087,10.311848463756318
21041,35925,10.489188710947225
21043,26427,10.182141493777905
21045,21580,9.979522238812125
21047,31177,10.347435922459987
21049,39946,10.595283821025117
21051,16271,9.69713966113932
21053,19563,9.881395306061313
21055,29060,10.277117937124274
21057,21572,9.979151456457117
21059,36813,10.513606322644657
21061,25413,10.14301613309966
21063,21014,9.95294416124872
21065,23318,10.056980873493236
21067,39813,10.59194877110536
21069,27990,10.2396025825095
21071,21168,9.960245886354738
21073,40011,10.596909695290504
21075,24382,10.101600434125091
21077,36422,10.502928266655765
21079,34284,10.442434052018774
21081,38438,10.55680183259435
21083,30874,10.337669684741787
21085,27639,10.226983097777042
21087,25463,10.144981697062931
21089,32142,10.377918865109015
21091,36914,10.516346161867236
21093,37744,10.538581801647457
21095,18665,9.834405391348684
21097,36210,10.497090602759688
21099,25378,10.14163793595686
21101,35892,10.488269708417949
21103,37263,10.525756156212303
21105,31615,10.361386970492713
21107,30868,10.337475327577494
21109,20177,9.912298620814678
21111,39457,10.582966750330653
21113,40096,10.599031857695795
21115,24911,10.123064751970729
21117,43906,10.689806263983868
21119,20373,9.921965773781901
21121,18294,9.81432841621631
21123,32056,10.375239652315981
21125,27015,10.204147546278167
21127,21610,9.980911449500931
21129,18544,9.827901565579532
21131,18546,9.82800941136017
21133,21110,9.957502140842367
21135,22208,10.00820786330653
21137,26542,10.186483662997194
21139,31776,10.366466566844899
21141,32474,10.38819504814706
21143,31694,10.363882667502754
21145,33865,10.430137311649004
21147,19348,9.870344333942874
21149,29675,10.298060219477868
21151,32861,10.400041823264546
21153,19421,9.874110233825451
21155,30387,10.321770164354907
21157,35573,10.479342202122597
21159,18279,9.813508138916603
21161,30195,10.315431626742
21163,36966,10.517753850242626
21165,22064,10.001702600033083
21167,35555,10.478836072317618
21169,23540,10.066456380814268
21171,22356,10.01485002038959
21173,31746,10.365522012132187
21175,21869,9.992825387888324
21177,28566,10.259972478422574
21179,39010,10.571573302500703
21181,29886,10.305145422301338
21183,29557,10.294075881413862
21185,63229,11.054518335650037
21187,33310,10.413612931187725
21189,15805,9.668081624649718
21191,38125,10.548625513909712
21193,22089,10.002835026036827
21195,23930,10.082888180902419
21197,25515,10.147021793498071
21199,27370,10.217202802034725
21201,30581,10.328134180060221
21203,23475,10.063691304076464
21205,28055,10.241922148185072
21207,22042,10.000705003251488
21209,47081,10.759624801590439
21211,45534,10.726214578631968
21213,36432,10.50320278830352
21215,47042,10.75879609867549
21217,28089,10.243133319606999
21219,29718,10.299508201816293
21221,33002,10.40432344467275
21223,36192,10.496593378915847
21225,35018,10.463617493986263
21227,36151,10.4954598897216
21229,33136,10.408375583635365
21231,20863,9.945732534129874
21233,31529,10.358663036209952
21235,22075,10.00220102547216
21237,19310,9.86837837542256
21239,49491,10.809546113844034
22001,26684,10.191819413829405
22003,27777,10.231963619116156
22005,44288,10.698469038977342
22007,31168,10.347147206442262
22009,23851,10.079581424158677
22011,32582,10.391515267626115
22013,23663,10.071667925775051
22015,39203,10.576508553462482
22017,31467,10.356694656629713
22019,35372,10.473675825695626
22021,26972,10.202554569854472
22023,34232,10.440916158096654
22025,22528,10.022514258957768
22027,25344,10.140297294614152
22029,22742,10.031968714184668
22031,28252,10.248919530528813
22033,37224,10.524708993524484
22035,20723,9.938999473537487
22037,31631,10.361892931354786
22039,20532,9.929739923680193
22041,22964,10.041683051287528
22043,29622,10.296272607486918
22045,31204,10.348301570708204
22047,29039,10.276395033084118
22049,28352,10.252452853404808
22051,38435,10.556723781783232
22053,27736,10.230486487364859
22055,36518,10.505560568696678
22057,34910,10.460528600099082
22059,28189,10.246687109906768
22061,26977,10.202739930102645
22063,38887,10.568415283521176
22065,20509,9.928619093173733
22067,25124,10.131578843574271
22069,25722,10.155101935826032
22071,27133,10.208505978234776
22073,32047,10.374958854223562
22075,38173,10.54988373840662
22077,30618,10.329343350292026
22079,29856,10.304141103647071
22081,23153,10.049879640751199
22083,23668,10.071879203796584
22085,26655,10.19073202925686
22087,35939,10.489578335799088
22089,45139,10.717501896825297
22091,24970,10.12543038327382
22093,35277,10.470986472491525
22095,39456,10.582941405964071
22097,22855,10.036925190765844
22099,30701,10.332050506334692
22101,28072,10.24252791726305
22103,47883,10.776515814350669
22105,29412,10.289158033316113
22107,19799,9.8933867103567
22109,35235,10.469795185761123
22111,29061,10.277152348094495
22113,29500,10.292145542327912
22115,31216,10.348686062862892
22117,24264,10.096749049368418
22119,28408,10.254426074622923
22121,37117,10.521830364668592
22123,24637,10.112004656988175
22125,39667,10.588274886751593
22127,25462,10.144942423621591
23001,35793,10.48550762254391
23003,28837,10.2694145637968
23005,44048,10.693035227382389
23007,31459,10.356440389711647
23009,35811,10.486010387763148
23011,36498,10.505012743548761
23013,36774,10.512546352713787
23015,38686,10.563233056462042
23017,33435,10.417358534488079
23019,34274,10.442142328220795
23021,28250,10.248848736574587
23023,41908,10.643232018472856
23025,30731,10.333027196085467
23027,33986,10.433703954094051
23029,25869,10.160800619620435
23031,43630,10.683500266117655
24001,30821,10.335951554811068
24003,61768,11.031140709988652
24005,50667,10.83303009008603
24009,65945,11.096576340259984
24011,38832,10.566999927966382
24013,60021,11.002449779968526
24015,50510,10.829926615462098
24017,62199,11.038094201427613
24019,34077,10.436377948899532
24021,60276,11.006689293538045
24023,32238,10.380901159956876
24025,57234,10.954903406373264
24027,74167,11.214074586292245
24029,39869,10.59335435854593
24031,71551,11.178165761127321
24033,55256,10.919732210768808
24035,57037,10.951455459034623
24037,54706,10.909728671608544
24039,29903,10.305714088793774
24041,43532,10.681251578815953
24043,40617,10.611941977163221
24045,39035,10.572213958554391
24047,40650,10.612754114975957
24510,30078,10.311549286491559
25001,45933,10.734939091973205
25003,39047,10.572521327732806
25005,43496,10.680424258825756
25007,45559,10.726763468242096
25009,51576,10.850811726990456
25011,40768,10.615652738931836
25013,39718,10.58955976442411
25015,46098,10.73852484409569
25017,60821,11.01569040305607
25019,55522,10.924534617586627
25021,63432,11.057723744952234
25023,55615,10.92620822802613
25025,39355,10.58037831057655
25027,47874,10.776327838536336
26001,31362,10.353352247940977
26003,35892,10.488269708417949
26005,45813,10.73232317262129
26007,34177,10.439308182191418
26009,38107,10.548153271273168
26011,32805,10.398336221778978
26013,33673,10.424451608275042
26015,46820,10.754065741044903
26017,38646,10.562198555774946
26019,37350,10.528088190560963
26021,38567,10.560152267518658
26023,38760,10.565144066004702
26025,38918,10.569212147518101
26027,41264,10.627745728121125
26029,39788,10.591320638272304
26031,33417,10.4168200315133
26033,34464,10.447670579956116
26035,28845,10.26969194669099
26037,52806,10.874380099601867
26039,33364,10.415232753361503
26041,35511,10.477597786622002
26043,34825,10.458090798648007
26045,49588,10.811504147958038
26047,40222,10.602169388594548
26049,41951,10.6442575495135
26051,32019,10.374084755582075
26053,27405,10.218480757480217
26055,43169,10.672877924046807
26057,37262,10.525729319580298
26059,40396,10.606486049146447
26061,28817,10.268720769756413
26063,35315,10.472063081843023
26065,40774,10.615799902357084
26067,43074,10.670674845804538
26069,31321,10.35204407807524
26071,28560,10.25976241645352
26073,34262,10.441792147290403
26075,43171,10.672924252515658
26077,42022,10.645948569648995
26079,36072,10.49327222010092
26081,45980,10.735961798317172
26083,28140,10.24494733066838
26085,26622,10.189493220606964
26087,51717,10.853541826563088
26089,47062,10.759221160315827
26091,45739,10.73070660463555
26093,67400,11.118400296900399
26095,32031,10.374459462846412
26097,33356,10.414992945206876
26099,52102,10.8609586147206
26101,34208,10.440214813824772
26103,35548,10.478639174858365
26105,34704,10.454610233066656
26107,33849,10.429664735806556
26109,32888,10.400863128577715
26111,45674,10.729284487191537
26113,35224,10.46948294743559
26115,51743,10.854044436277903
26117,37218,10.524547794201172
26119,30005,10.309119313423613
26121,38008,10.545551942866757
26123,37130,10.522180547171125
26125,61907,11.033388537900962
26127,35307,10.471836523545772
26129,30474,10.3246291400293
26131,29552,10.29390670243902
26133,34102,10.437111312578097
26135,28228,10.248069672120721
26137,40876,10.6182983727321
26139,52347,10.86564990806634
26141,31656,10.36268298306526
26143,30029,10.309918860389617
26145,38637,10.56196564556078
26147,46313,10.743177978201487
26149,40355,10.605470581758473
