"area_fips","new_exp","old_exp","factor"
"12003",0.143170926517572,0.32607826590538,2.27754526590536
"12005",0.133110877371151,0.457999348640442,3.44073570609418
"12007",0.146179401993355,0.239969328045845,1.64160835776817
"12009",0.160387294444311,0.659651219844818,4.11286456405596
"12011",0.112701985690168,0.528058528900146,4.68544121619867
"12013",0.152729384436702,0.314750283956528,2.06083645997392
"12015",0.106745855300769,0.436670273542404,4.09074687079921
"12017",0.107969262648938,0.425315141677856,3.93922428701554
"12019",0.125707848748706,0.46602326631546,3.70719307469063
"12021",0.15260649937624,0.681309700012207,4.46448678658495
"12023",0.154519701261911,0.329191356897354,2.13041673138738
"12027",0.104994192799071,0.230662018060684,2.19690262776824
"12029",0.261111111111111,0.497916668653488,1.90691490122612
"12031",0.128084934185557,0.503726184368134,3.93275124487618
"12033",0.130448648800758,0.488157659769058,3.74214424033361
"12035",0.204124054211358,0.610293507575989,2.98981670697206
"12037",0.0483183325438181,0.0483183339238167,1.00000002856056
"12039",0.204406364749082,0.533149719238281,2.60828335699207
"12041",0.216284987277354,0.272264629602432,1.25882352275007
"12043",0.0737951807228916,0.0737951770424843,0.999999950126726
"12045",0.0662851692894611,0.158321410417557,2.38848919169508
"12047",0.0280528052805281,0.0643564388155937,2.29411776013234
"12049",0.0244960449094157,0.0678744614124298,2.7708334820345
"12051",0.221624529316837,0.299802750349045,1.35275075946329
"12053",0.106638360414795,0.399322271347046,3.74464001316024
"12055",0.121022826784985,0.343861281871796,2.8412927627506
"12057",0.109681889910501,0.462355315685272,4.21542075963999
"12059",0.2136878385032,0.569177746772766,2.66359447856103
"12061",0.129288692094565,0.444625705480576,3.43901464449316
"12063",0.117741750028746,0.271817862987518,2.30859370547114
"12065",0.101165254237288,0.13506355881691,1.33507852903835
"12067",0,0,NA
"12069",0.176078466987558,0.713559150695801,4.05250660630878
"12071",0.168118248859166,0.728998064994812,4.3362220933285
"12073",0.103300287541307,0.390820145606995,3.78334034598612
"12075",0.226256483634412,0.641387939453125,2.83478258457108
"12077",0.12987012987013,0.259740263223648,2.00000002682209
"12079",0.287653006918574,0.373336881399155,1.29787234070122
"12081",0.214363975019174,0.737619161605835,3.4409660556997
"12083",0.186478645165643,0.713433623313904,3.8258194265632
"12085",0.135048772283888,0.488227367401123,3.61519293470371
"12086",0.103047371725706,0.471489787101746,4.57546640157663
"12087",0.0705398132024695,0.291815727949142,4.13689397094868
"12089",0.156469013308135,0.311835587024689,1.99295426251964
"12091",0.105252213692838,0.381275027990341,3.62248939583382
"12093",0.0664483558466367,0.235093459486961,3.53798760694033
"12095",0.0989852159607802,0.413967698812485,4.18211643824171
"12097",0.103042379670905,0.415559083223343,4.03289485889735
"12099",0.106729278147865,0.482094585895538,4.51698535080163
"12101",0.130443409906128,0.506296277046204,3.88134806818184
"12103",0.134781426169518,0.590913355350494,4.38423432771283
"12105",0.160055573966911,0.609286963939667,3.80672130834774
"12107",0.25968253968254,0.534523785114288,2.05837398913204
"12109",0.0949389261274727,0.293481558561325,3.09126688632725
"12111",0.117491809246451,0.456657260656357,3.8867157088242
"12113",0.148484223551248,0.502371609210968,3.38333324036664
"12115",0.131750150560979,0.553506791591644,4.2011852679854
"12117",0.19076955797384,0.699571073055267,3.66710014158128
"12119",0.447365247799349,0.468226224184036,1.04663074856017
"12121",0.288641114982578,0.370313584804535,1.28295508014125
"12123",0.375286041189931,0.57000207901001,1.5188470032157
"12125",0.162640901771337,0.190821260213852,1.17326735240398
"12127",0.132350180586738,0.508939206600189,3.84539865638224
"12129",0.242226487523992,0.512092113494873,2.11410452560086
"12131",0.191816935568913,0.602024674415588,3.13853765117264
"12133",0.0594666666666667,0.119999997317791,2.01793717462653
"13001",0.242753623188406,0.539215683937073,2.22124669800943
"13003",0.679347826086957,0.69089674949646,1.01700001525879
"13005",0.304611085235212,0.503959000110626,1.65443420984329
"13007",0,0,NA
"13009",0.215510975432476,0.354630023241043,1.64553115000009
"13011",0.36013986013986,0.785839140415192,2.18203877824024
"13013",0.360511814700663,0.793592989444733,2.20129537253491
"13015",0.357552511415525,0.975780844688416,2.72905605060741
"13017",0.518402013211702,0.698490083217621,1.34739076125535
"13019",0.497109826589595,0.675512373447418,1.35887954193492
"13021",0.152780107617069,0.422338932752609,2.7643581310413
"13023",0.028323892035988,0.06597800552845,2.32941170106916
"13025",0.389363099146422,0.835850298404694,2.14671164328895
"13027",0.263322884012539,0.31086727976799,1.18055550292844
"13029",0.17737003058104,0.441284418106079,2.48793111587393
"13031",0.23292437282549,0.570713520050049,2.45020953851676
"13033",0.269673704414587,0.452975034713745,1.67971525328015
"13035",0.262474367737526,0.41444519162178,1.57899300870486
"13037",0.0519662921348315,0.0519662909209728,0.999999976641423
"13039",0.196272568433314,0.299242854118347,1.52462902231811
"13043",0.15011655011655,0.201864808797836,1.34472054307875
"13045",0.348387096774194,0.961801707744598,2.76072712408172
"13047",0.216138860677684,0.497737973928452,2.30286202290434
"13049",0.258784160624651,0.590072512626648,2.28017244642151
"13051",0.169559815406461,0.50051474571228,2.95184766810739
"13053",0.0377358490566038,NA,NA
"13055",0.67687852461515,0.791800022125244,1.16978156837733
"13057",0.225353020826617,0.863498628139496,3.83175972069111
"13059",0.205286500702044,0.42918273806572,2.090652510506
"13061",0.385185185185185,NA,NA
"13063",0.12124651187631,0.429536551237106,3.54267141041797
"13065",0.420042643923241,0.420042634010315,0.999999976400191
"13067",0.143272375756452,0.533482551574707,3.72355486365055
"13069",0.361488051896472,0.599126219749451,1.65738872033601
"13071",0.253940957294354,0.5014808177948,1.97479297210616
"13073",0.281043083900227,0.733696162700653,2.6106181035258
"13075",0.374205508474576,0.78575211763382,2.09978768307523
"13077",0.266605588639487,0.636655151844025,2.3880037740129
"13079",0.312046444121916,0.352685064077377,1.13023260069448
"13081",0.276221777650757,0.395112901926041,1.43041908312387
"13083",0.334978408389883,0.475323885679245,1.41896872686198
"13085",0.225915731526572,0.527207255363464,2.33364561113556
"13087",0.347070564752847,0.489256769418716,1.40967520471556
"13089",0.120811835204935,0.43507507443428,3.6012620261604
"13091",0.118107951247824,0.18369123339653,1.55528253141141
"13093",0.361467889908257,0.361467897891998,1.000000022087
"13095",0.221550572854432,0.435345947742462,1.96499581171701
"13097",0.18500227435181,0.685164749622345,3.70354771055085
"13099",0.399641577060932,0.399641573429108,0.999999990912296
"13101",0.517857142857143,0.517857134342194,0.999999983557339
"13103",0.437403400309119,0.736218452453613,1.68315667398406
"13105",0.51618369767836,NA,NA
"13107",0.419821190793228,0.812440574169159,1.93520620679985
"13109",0.495397286821705,0.625484466552734,1.26259162734948
"13111",0.220755575785162,0.489531189203262,2.21752581995787
"13113",0.227954479136271,0.755267024040222,3.31323616408838
"13115",0.242988843055286,0.619307339191437,2.54870689289437
"13117",0.311657322893018,NA,NA
"13119",0.38893779342723,0.695569276809692,1.78838181468686
"13121",0.0752263162861562,0.313788771629333,4.17126329083695
"13123",0.505732878834831,0.64440655708313,1.27420340668337
"13125",0,0,NA
"13127",0.148713981821698,0.339070469141006,2.28001741993257
"13129",0.483986401860798,NA,NA
"13131",0.25749797352067,0.343690901994705,1.33473245360168
"13133",0.367030965391621,0.699757158756256,1.90653439283963
"13135",0.143884916768448,0.605068683624268,4.2052266298211
"13137",0.39189731247493,0.689129590988159,1.75844428898002
"13139",0.365370027344095,NA,NA
"13141",0,0,NA
"13143",0.437186862126554,0.922620177268982,2.11035659393147
"13145",0.430307198532783,0.644658386707306,1.49813525989199
"13147",0.416527079843663,0.55406665802002,1.3302056092679
"13149",0.309205350118017,0.653815865516663,2.11450372791776
"13151",0.164623146307904,0.556153476238251,3.37834313528455
"13153",0.20356788265061,0.41069084405899,2.01746384897009
